page,name,link,thumbnail,rating,date,snippet,images,local_guide,fastfood
2,syafira Amalia,https://www.google.com/maps/contrib/109075776399804130120?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUNxXFivU5czIuM11N5RhOFs3eH-2lQPOKjlkYG9nEfOaJ6gtAtPQ=s120-c-rp-mo-ba2-br100,1,setahun lalu,"Maaf ada yg memberikan bintang 1. Untuk acara mcd Kids sangat kurang kondusif, coba diperhatikan kembali jumlah karyawan dan partisipannya . Terimakasih","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdk2pVRSDdTVmGZ2_QO5pWWXQnin4RVc8xZ9sk6UKdvKmndY2oDGBZwZ1KpR65XttGrgRO0nzjhRxEEQZhV06AeF6_CfSYliE6Yq9BswnR17Kcg9leS3TzSFral8k8a1Gd9-fM1w', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdn1nTa2j6Z6kcf2hnobQsIGELsmbO72efsTYs0om9Kqz_bxTBXMN-fIeOj_J_9-UHqez9M7XXlALesNQVSYgMN3BxPDh0m3A9xD27AixAR2-gPxuzz8VB7mOv8crcywqbAopl8FgA']",TRUE,McDonald's
2,Mh Bakir,https://www.google.com/maps/contrib/113459827729214484485?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXNZ6IU-UEL-CMIF9KIYyNEZu-VFq93mu9ioaiT_wT37hudO36f=s120-c-rp-mo-ba4-br100,5,4 tahun lalu,"tempatnya enak, nyaman dan bersih, untuk parkirannya luas, mantap sih untuk yg seneng makanan siap saji,di seberang jalan resto ini ada Masjid Ceng Ho jd untuk muslim saat masuk waktu sholat pas lagi mau makan ato selesai makan bs langsung nyebrang untuk ibadah","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdlR9iGz4LJJhEPf8FgLX1P5Jy87EmF6z_uE_n7f0NooKQincb0OwJh80jk_5dUZt5LEiwfF0z-dYbUDDJzioBMM73MVTBmbLKUZPnlZw2BWGwqeiwhC2nC4a60N3B129zPHNMmDGg', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkEzKFFCbOd2CZVNGaYOP2P6kekZVdcRfPY_FUShWScTueQoOesv8burVlMNc4_kF7s7bIx4G0HtZYpf04VUYrmfGdm0DUsNDD358JB6r3aovap63l3J57fVpPtP248FqTwFmA']",TRUE,McDonald's
2,Arvin Wijianartha,https://www.google.com/maps/contrib/104278165412355888610?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOcEZpfmKXi8jHuGk5quH-PQqJVwm2vwauqBgq2GEk_xLPy0Ek=s120-c-rp-mo-ba6-br100,5,5 tahun lalu,"Restoran cepat saji terbaik yang buka operasional selama 24 jam. Menu terbaik yang kami pesan adalah Paket lengkap burger Big Mac, mantap dagingnya, salad, keju. Es kopi gula aren (brown sugar) dengan isian jelly dan topping float sangat direkomendasikan. Jangan lupa untuk memesan Happy Meal karena mendapatkan mainan sesuai tema atau buku untuk kesayangan Anda. Camilan yang sesuai adalah French fries medium, spicy meatball fries dan chicken finger. Menu murah lain ada PaNas 1, 2 dan 3 . Sesuaikan selera.
Restoran ini menyediakan drive-thru juga bagi Anda yang kesusu.","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdlPZekIBzSi_7FohY16-79bsIiRHKXer1siokNFcdAhU6KfoCOusdkTk3SlLXDikYoXwKuKB4KPFtlIR8G78h_VH5yjlnJgRH0DXZLipiTCMXccZsdB1OAR4qzwYXUhxRxcKKT8', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmh4mQ53RJZF_HgQQA87sqf2Rd3_Y1_CqT0rzOquvNTZkT1gW-mYChKJM-f5s5gs_0xLaT1VYXCn0nvpb7bINMlTocFGiOMQJNJoDiHJEezM8ogxYlGI8dEfMSEeoAwdvpyvvyPug']",TRUE,McDonald's
2,Makan Hap,https://www.google.com/maps/contrib/110402465452040827936?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUv3cbKjUV4tNijifbPiqTNTzSlRIh6TBYLUIJKfemLTTdvXSjJ=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,"MCD Cheese LUMER dikit😂
_
baru nih mcd ternyata keluarin yang saus cheese lhoo! jadi bisa makan ayam ditoel di saus keju. kejunya kentel pol. lucunya nih pas pagi sebelum jm11 siang, ada tuh gambarnya di menu bebarengan dengan menu breakfast. ee pas siang udah ilang coba menunya. kalo mau cobain bisa tanya di kasir aja kali menunya yak😁
🌎 Jember
🏠 McDonald's
📍 Jl. Hayam Wuruk
⌚ 24jam
🍽️ Cheese Chicken Rice Krispy Rp43500 ▶1 potong ayam krispy + nasi putih + saus keju
💸 cash, 💳 debit/kredit, OVO
💬 ini cheesenya kentel, lalu ada rasa mustardnya menurutku jadi ada rasa asem, asin.","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkAgUrdpH0PYpIbdYwrtUoBGzKJtJXywhmSAidCl7c2TXvrzVOSuf1phg3HsULuVGjUrQSOAdkQy2MCk_f5b6PZE7GfRLOBHJ-Eu8mkeEIz324emxW_PUrjbn0UBFzr88HTg1C_', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlyTtOfEuH3E04DKcXz86SsVnaEj73XmS-Bg9C3C7fgYIB9sxSj5L5DgvGR3n9F3aSOepu3igSM9MrUEOGtOxt4Z9hUnt7ZM9155F53L5ZGEkULaNBmxjNLqJ9-iD5gMZPcyJoc']",TRUE,McDonald's
2,Ikatanti Ratna Anggraini,https://www.google.com/maps/contrib/117384906658771507231?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVFQgmXn_Zrni26adWwtKd84kldc6_mbOyAH2goO13x7r9bGKj3=s120-c-rp-mo-ba3-br100,5,setahun lalu,"Dapet promo yang free tumbrl mcd.
Tempat nyaman, parkir gratis, makanan fastfood yang selalu aman di lidah.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkstZacUFlMoo9MROxElopghnQ1q0Qt1x88iF0rOyKZb2YEhKNtl8qyuRxvgNQnVwvXN0cVskTFVBKwhpNvqIbE84oE6TMSBHHhE-QBi0xgldkT6DWl-2ndE5RhOIJtbx5FJD56'],TRUE,McDonald's
2,evelyne tirta,https://www.google.com/maps/contrib/115353457915862889359?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL5p4sZ95AL2IUvz1SE2fdvCcx8WBar8TGn8zR_O18tgJcBwDZ4=s120-c-rp-mo-ba3-br100,1,3 tahun lalu,"Hati hati ya sama service dari MCD ini. Saya pesan takeaway di MCD Jember sesuai struk yang terlampir, saat sampai di Hotel, saya check jumlah pesanannya ternyata kurang.
Saya pesan pamer 7 large + panas 2
Sehingga total harusnya ada 9 ayam tetapi di bungkusnya cuman ada minum, ice cream, kopi, nasi lengkap, dan ayam hanya 2 dari paketan panas saja. Jadi 7 ayam dari paketan PAMER 7  ini nggak ada. Ini bagaimana ya? Karena posisi saya di jember ini BERLIBUR, jadi nggak bisa complain langsung ke store nya karena posisi saya sudah nggak di Jember. Tolong diberi solusi. Karena ini sangat merugikan pihak saya masak disuruh makan nasi 7 porsi sama ayamnya cuman 2pcs baru sekali ini kesini dan kapok ya worst cabang kayaknya ya di Jember ini :"") udah gitu karyawannya sangat amat ga ramah. Very Dissapointing","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkdhdSKGZWR_Ge6VlbffhaY3h3f8c6v4n7PFcrnERH0A9qf8HReewRUZjBaSZp-TfIPzFbxuEROBixLb2RpG7YMuB1tvDuEWzY0kRqvzMsmZJooA6IlakWMo3aiYWiwR32qfTQo', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdn4nDplpIdZbuOdiJN2hMEO68p-5dpArTqPQZzTd11PgWX5LJD8L7uYJca5Co0yem-s1d_T4L9SQX0YYwGcL8-FtjvzyyH86H91nYm5gqJ1wcOPr_jz8UbjbW4XShq5laLKa1k']",TRUE,McDonald's
2,Aragani Bayu,https://www.google.com/maps/contrib/117595748114333324495?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWI8FBHV0KIyyjE7daTITCDZmrfHUlbJXyDGJMCCeELjKGfjo3B=s120-c-rp-mo-ba3-br100,4,3 tahun lalu,"Deg2an sih kesini pas jam ramai, pas bawa mobil pula bareng keluarga. Tempat parkir mobilnya ga terlalu luas.

Suasana di dalam maupun diluar seringkali terlalu ramai. Terlebih anak2 sekolahan/kuliahan yg nongkrong rame2 disitu, ampun dah jd agak keganggu.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdnkp_IzHNzYh8cf5XgijGo3XScWPjhGrX4Hj9Cm20Q8F7_2yr_dtCX68FRS2sTt0c9jPfbaIe4BYhcKYXLGi98iSP75mSEi1tV330siOSIIpI2aZeeHP3gXh7TsAkiuuzuWp2js'],TRUE,McDonald's
2,Muhammad Fahri Priambudi,https://www.google.com/maps/contrib/116368103662857913946?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUxEQHS8KKL5JlMYfNKj4dYIMM48cNi6G3Dq0nr8NO2nPuezP8=s120-c-rp-mo-ba7-br100,3,5 tahun lalu,Outlet McDonald's pertama di Jember. Tersedia tempat duduk indoor maupun outdoor. Terdapat tempat bermain anak. Pelayanan standar. Ramai sepanjang waktu.,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdlJE8I8r6Wy4GR5YlQXuIgtVy78vfSJAJSrJI1LD4u0kHXl6jRjNio3OnKRRugawbS5OiCjznJgl6TKBkjD_5ox7PaqPfpVgVr-x-aLIZFGGp9Zc9vzVO9shuhAK5J4gJHIhcYLug', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlRyGQIFtuEtMwsxR8gXbF71O8e_ukYiVOtU82-q_-nAXn6RttIsPcOEJ-tJt1dPl3xtWlV3XoROp7SyPv7tXlhGxrfaFa3de-GNgA3oWSi_2MO1koUFOxVSZE_ycmCwUpoR-Qb', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlSzs33VWrXHwVoJsZffsobFwbCj9Un9irE17qtnq1ssaTBqphGED50U9Whqb2qjfEm3sHeujr29qMf6WBRTwKfO0uyO6ZmpDaNZgc9m5h7I2qySBYgzOa2PBteilq1jrL97hfAMQ', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmwTqHw9g3vZhdb9lIHtp2bBKXx6--AEgr2oWfoJ-Ju2cCTvvTq4ZuVm2GqrX5-UXyYPNcAraOGVcA0x2wvMY2qrT8delGU-nw6IzuwvaEUHL9zPNp0f63VREM257TXRgHFQnBf3Q', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkElONsBT0EXXWZno90NkfmDepN8vyZxfTniTMtwMGGhsfhG-PX6vWJ6tsn13aZQfPQq2vU_pc5KWFMAlD34QMW3jOikS_dT6fjamDH0uC6rrk3F7rtcECWB0OcLWfCX44ATldl']",TRUE,McDonald's
3,Syauban Anas,https://www.google.com/maps/contrib/106213589782242677517?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXKMwqMyQALQNNRt0p-PH8mkGwyl4Q3478j3yJm5M9zEofF8qcJ2A=s120-c-rp-mo-ba8-br100,5,setahun lalu,"Gerai mcd di jember. Ada drive thrunya.

Menu dan promo seperti di McD pada umumnya.","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdl0Dju18AAlhBJgYKtEZ9c5K03zFHz5wS-Extkx8WpqpC8oYPmRHlYxQOOJrYq78e3x-rnnV8QmmcZFkjMaCJt_dm0sJkFOLA-QOGU9MLJwON3xMTo9nihOCqVv91z8vZ4DTV5e', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkSu-RsoUm8QxcEStcjHsb6MNWQ2FZlDRaa7Jk07fCHk3WKBF0Yzo-nRPhyM93u65LW1_k_xjcHy4HNCPAgEK5csR5EDeCcLbqV77MJrLq-7QPtcaocUSTnRBQHNN2oTq7OFbBONg', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkdA-3lwxAep-4HOPq3JZpaGkFxiHC4JeJPRaY1WbUb4nXAdIMdd1U4Lfcnz3tvRuHOJNLZyTgocQgklb9TvfwzBdVCyDV26puB0fhUW20dPfVsMx6M7bUkq03G75pYxxuj4FrX', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmlvIiVOiPl46v6gRo3KDTINhHYgEY5EBOoBSeMEnc0ffyh14EXOWcD1053OtCy4lndyN8Fpjz6Wl_hD5tfumZ_UXYo9ONSL60r4g9ER6R0P3kXAYxOJ1pl4TRzEp--x3FvQctkWg', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlGIvNwHJN2mchQGIe3cFFCLUs0FqHr_WHupp5ZbcvANw1W-ACqdPVysgH5lxoa-AvqUPFLVyHVeji1Ld_1IPqfBHvzBU5mHUNXHS1vMbBiQrVto152RHjw8jxSGIkvFAkfxEAp', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmgnZdhx68-B6_eK-D5OHCIkasrOmFXLbCdmC1QlCm6niIREpTfs5KdOtneZAFpQw18w1DWx-QhB90EDehD2nVwX350rAWuyoL21ttwrwts0CszcoYFnJkqhc6SiZSe997lzGme', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkupDNLvupW3wtJpT_2-UZ_2I1tc784iSdAV6HfJKK8Vz-d8ShsdglS87hJPUPsg_KLLdl3fbOCKADF2ic3mFHcMDomnnwrH4VhyBTKAt9VQs_U8bHvsY6g1uPeqAXo6q23MqQ']",TRUE,McDonald's
3,Dydan Ilhamsyah,https://www.google.com/maps/contrib/111121820723213391158?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU9Lttxr1sPl-IL89ACmLUfabZBYrJqt9rRv80qv1tKg4lFQGJw=s120-c-rp-mo-ba3-br100,1,5 tahun lalu,Pelayanan lama bgt dan sangat kurang memuaskan . Bisa dilihat float dlm ice coffe float saya hanya 1 garis saja :)). Katanya nunggu 3 menit lah kok 10 menit hehev,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkJ8CAe0r88pgEYDKEx9_e2Ffbjf9wVV5rXwIefJwH2jpORCjzsoL8pCERwPigyOdUd6viV5bGvtKD5avRqwSWzAMfmQ-lMMXkna7YnRPb0LHD1bBj9FL_uxJJBGAqLye0UXMWb', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmf2XAFpzaC0BovTucwXZh5NQUtbb8GjEJa30DTHfSXwkPtVYnXzMo281m1wVRX_muv9uC_VQ5dodQ2ucKt9x5firha6dYMMwomcxCvm08KU0qCCpfLTt6NSc0VYgGeU5ge9nze8Q']",TRUE,McDonald's
3,East Java Surf,https://www.google.com/maps/contrib/107850388664189376269?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUxJTjf3huiNo6K7mF07HJ_kieS6C7_1m4KD_eJqsUsJiV_M_rj=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,"Tepat berada di tengah kota jember, salah satu tempat favorit, banyak promo nya, buka 24jam layak untuk dikunjungi.","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkzVAAYgpqZZ_o9NmUHwEXKZgMX9bFxF7xeNAfXQye8Fvnr6fd6vAQhkWYaA86QSR4wkjDQ0ZgnMYN-v_1WYXgM6OmXHQYdGJWaocQOhI8GOaGz7_2J47L_V53pZxdQU6zPvn_0mw', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkV6ttyLkHF9eD2YoJ56ePGaKgpx2ppurvbpnamvyMUQtpiL2wmG3CJ7FRZm27NEVXrGo414ghJZhE2eplqjFN-pujNZLYCIrNVXi9WMB3Feom-s_lEQKT-ogS1v5gFkpqEtDov', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdnoFd6HZPNlDxOu1eOGacYaudhFq5fmmzJWwS2B8GXP__mYE2PrrwVm_uHUbnqdvYe9juVSNyEsXdW2QJdnAC7I--OwF1_Gzg5eqWSYFE97OlRbKoY2r-kxLj1RI7mfyBCGYh_ibA', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdm1pZCILe1m6OcTVj3Cg3LonHKlf4nQG04nyh8ru4qNHXCCQ3xXIbu8bbkCKYIGkbiVY4udFZ47-84Y7jH0Us-49sdLcr0mctFDk6XI-nxymsVKvotRCwYbLPezm_-DR98iXJgJkg', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlhtrAtujwWtQY2jmhD0iGrsLlFmUNzSfxtl_Sf6g9W-qVdU40LQTa65bJmaMFYz1qxuUxMVe_wA1h8cJyA3qCd1wMp0iufxiE2YTkPl9LyVC6iY-qhhhQxjFAsOw-J6bkIINJgow', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdnLUh5HnrmIVEzLN2s1cS1bBZ4SFKpPhPTlyBF7z-zG16mysAh8o_CL5Ig4W5NQWsYOIMlgAyWLKMrpXNDxsz7weror3N1S_6XMSkS_VOPc3TcgRtX-eMRfWQltBDl71BrWR8ZILQ', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkolP5OYjII7YeadgLZG3JtMVU453HLBUBWV72Ogo59ZB0y0drqzySuN-LV8gcRG3DGUwAvMLAbt-Uc_zva0JH4Zh0DYwx4Xhlcahc4dmQMnhgTvmEq0-z33usv8mPyC2ZUi0czGw']",TRUE,McDonald's
3,Dea Najwaa,https://www.google.com/maps/contrib/103673125415371414720?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXu275_NCD-c9gfxA3cj4UERFPAC6dX8rezdK5PHk3oom3XyLGw=s120-c-rp-mo-ba4-br100,4,4 tahun lalu,"Lumayan sepi mungkin efek pandemi ini yaa.. tapi enak bisa leluasa milih tempat duduk.
Dulu lumayan sering kesini tapi sejak pandemi ini baru pertama kali. dan pasti yang dibeli Happy meal kesukaan si bocil. Tapi kalau beli happy meal untuk toysnya langsung diminta aja yaa pas bayar di kasir, karena kalau ga diminta kadang lupa ga dikasih dan sudah pasti tdk di taruh dalam box happy mealnya.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkpZSZxK9pQ_UnUE7XV3uPG7aXffoMEcywyu_ZbSe4kGfpV0SDB0yDYcKJP5M32j5LfyolFX54k5HjPzF41tN8B573R3y9l82clcbtAEGRyRmPD7XL7_BGT0B5db_y88U0JDGSU'],TRUE,McDonald's
3,Aulia Choir,https://www.google.com/maps/contrib/117595536754582161568?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIpK4Uk-iGge_R8v-NfCzi1SPoMAEhIIfM9DYA6m-TCDFCzYQ=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,"Tempat nyaman, antrian aman, bisa berlama-lama.  Kesukaan si kecil..dan ada bbrapa menu kesukaan saya.  Rica-rica fish rice.  Bumbunya manteb banget,bener asli bumbu rica. 😁👏","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdmc2OEaDUjHSLLkU3_dwOVxyeJ_oKQ36QCuUUNXp0FsMC77Ogw-Xz99QBlMl9aFozvtuaW61CaAYzXOyN54OFlHDEU2IFiVoC605gf_PK4lnxDHm_N3w8aJl2bg1e1NaF2mBILkkA', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmXNZ6kZvlE8mBMXnko-73DxtivIMLEJC-jZaJQ7ULcVZrvLKsEuPUfGa8i65RXPZA7DVbwyfBU5eBCRrtmMFHdzAgLFe615z1IQT6Vn0ANYr2aol61khBUudNv_IXpzZgNTBu2']",TRUE,McDonald's
3,Prince Dexter,https://www.google.com/maps/contrib/109900164084590062356?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUDRm4TGcELX5-ybOgCoiOTtATbUfHcOpY8lnyVld2juk-yKNIYZQ=s120-c-rp-mo-ba2-br100,5,setahun lalu,Tempat asyik buat kumpul mkn bareng keluarga yg buka sampai 24 jam..Ada perosotan buat main sikecil biar gak jenuh disana.. Juga ada tempat buat Birthday Party Anak anak..,['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkDbFgIiCvxAVM5zoGAc7udLgpHgunN7GXWbZewwcTMV1Oqq-syPPOILFIRFvHqsLuYaxzR3h_K-f5WBUFX5LA7rmen1IS3XMgSCarfzAf0orgbybmZSLgNkSyKq1J-jkiJPs0E'],TRUE,McDonald's
3,Tri Yuni Prabawati,https://www.google.com/maps/contrib/104213270748269837615?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUO7VW1FOcisymt-4v4gaqpGrXYtvCDNZqHHpuQJfMeJ9UEB3AXRw=s120-c-rp-mo-ba6-br100,5,3 tahun lalu,Makanan cepat saji emang paling strategis tempatnya. Di depan transmart,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdm5k_p6kbeuKbskIO1gI_OV3idwIYeb0qvSJdw2x2frgio-DB_-Ofm_IZNrF3YXDtMB4TUUEH0FySd2AVATXZjLjfcUIKrmAkfOxzX7Y6JUHf0NntSeEWS6ZJfr1ZwGNSo5ijsf', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkbLmOXmgdJOZRCx7TATO6ZQwkPDvJYtdzhi663iz8Tfv8YPvLvG6QGk_7RLIR4o8ys66Nw3QLq3JYqARnVr7bKHJLU_S1nujA59KAwnXp-EJyoEZYMo7a0vrQdNWfh_5P8AzC0dw', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkoA3clHGmm2SmgTJiX6buKwI_Zd1IEmLBWG04CEmKh0NvI5Q_56c33Ql7KhTSX7RtKYbOIVb99HYIKvxozPQMac_qZA5gHxImNvk9hNZN7wvuhqXSdwHn_w75RfimYOEXrAmg', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkhntwvI4jh1EHfNyXBgc6oGjRZDfxI8XmZn0xSmEiJZl_O_wWuq76STBkQRsFCLbtZdkURBjDRtlv_NWrQNFFEsgrN1sbQBs-85LIeuXxOU8QNBMiCCZcK0ZcNSKTST-szNWrF']",TRUE,McDonald's
3,Hengky Kurniawan,https://www.google.com/maps/contrib/105862499168269741794?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJqtCjhzrilmpSIwebQPch8dbx5fkCUO5G2YgqeI_VkA3k-To8=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,"Bersih nyaman dan memuaskan
Tempat strategis dan rame banget jadi harus ngantri","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdlWd4Om-gP3aSETJNgZxD53Fdclg5Mse2na6ekwPgZLnFoyveF-Uise8OGVc36hOIw4a1mHUBhlMMlvsPKAGHjLqn9YbDlVWDPNT5yWCobC7Gy_vD_rXoQYusXOu7kfCQM_tadX', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkiLb5FdY5WqqxUrMwNTLNgGjj1z1if7N4ikYinoEWEkXkIjHupS1SS7xv9GCyj29HWLaoABlKXJs7PUSXKKrue7Hw-D5sTmb2oWtmKetB3-MkoJIVQRmL3fggsNzYcG-BDc0-Wwg', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlyGi_iD2pfl-UVDeOfI1ydYi-riCxvjxv81ouTZD3-oUuPA8nXbNG-LPjfUQ0Q7L5eHsCBuqWizFbYd1fUuIiJsqvV_k2T9P9RkGuq8Ew3pvh3bKs_lPR-0Ag0t0sAuSwU021v']",TRUE,McDonald's
3,Hamo Gembuk,https://www.google.com/maps/contrib/100715316147963851752?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKp2VVowTJLcbub3172aPg8gc9e_zjtVltAnXUH2dO-TBCWIQ=s120-c-rp-mo-ba4-br100,5,2 tahun lalu,"Restoran franchise modern yang menyediakan makanan dan minuman kekinian sesuai dengan selera kalangan milenial yang butuh kesegaran dan kelezatan menu - menu terbaru.
Bisa dipesan via online (gofood, grabfood & shopeefood)",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdmFsE8wUjaHhvLV57yWdIq2RCTfNzXjJYTM56UBRIkonGIrlpM_teO1D-JZmb0zB-xiPw2NflYRv1Ftrh6AvL4bep6prLVtAgXtCjpqbLgY-Yu3vZLB_Lb_nxlhJRX0e0sb8ZiXpw'],TRUE,McDonald's
3,Aldama,https://www.google.com/maps/contrib/102063689169173933071?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWaLf3IjE17h3bXP9NXX-MlbcYS1oQpZ_zEayITZRIM5QX-ejmv=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,"Tempat oke, pelayanan oke, strategis di pusat kota namun cukup jauh dari kampus.","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdn3ggxa4MnwXQVr4Jk0JzNGcGKUTEFpVFXpOHdbZW9ESjdXA84hT0Yemq_G7Pd1U082PXY_sQ1B4uq-7jinwhYIqmR-vZm3dBGvgMoVepq515BgN-VkzfVs2c_-a_tcitzmpbn1', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdnN3Q5yBXKp6YioMxzJWhhMaVIFu9ZVzf8KZ925JNYYqE39z-KF1o2C6__wijPjmqwsLG5wQLVeFD8PzKzh5h2x7NGrjtE2zcB44lA80pJVpi72VKGJEWsuQhB_B1feTRCztbk', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdmxDILcYysTwGyAbaEC4UqXsoMNVcsEUqT4RHu_nvl8fgsJ0y9CRT_PSZJ-SyuN_DT26cOQW0Is8mqM4xid8tUkDp_Pu0Y0tM1cFwO1GnUaGmtm7ciCfsEh7Meh1d8tN7sJ_B31ew', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkexq9_pwLTXQbuJhG-G44UMMNYXsgwvqAtBi3W6ncWFRqQUBM2-StEROCqrXPvkR3q6dklnA2JK3zQng_mPKObpFKoHS2K2Hr5sENPfYU7-kI8WvEiQCW-G4EgkknLTAo1AXGH']",TRUE,McDonald's
4,Ina El Naura,https://www.google.com/maps/contrib/108559900239331915266?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWax57x86cC8UPnzDbrOMLt4iBr5XO98sSCrkDmclKyBiXFowKq=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,"Kesini jam 6 pagi. Pelayanannya baikk banget. Overall enakk. Kmrin pesen kid meals, mainannya bisa milihh (mgkn karena sepii) hehe.. Pesen Apple Pie juga, cz penasaran ama rasanya. Ehh menurutku terllu manis, mgkn enak yg Choco Pie ..hihi...",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdlGU2z0rkPCZDbglrBeGI4dTpe5LbTurdAg73T1MtPGp4ch_J_RShxmCsY1LGSDc7HLgcDjGtVGN4IorrWBF9wmnkFaMuhTqLWtbinkBWuu2uQARQ26iKbU3fpQxkFHEMBm-DuY'],TRUE,McDonald's
4,Eris Karomah Permatasari,https://www.google.com/maps/contrib/108092931768805431738?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWc-Kd_wvEbPFxCHmhKbG9GUdIOnefMgjVILF77huFfxliCaOGT=s120-c-rp-mo-ba4-br100,5,4 tahun lalu,"Lokasi McDonals Jember berada di jl hayam wuruk, Jember. Tepatnya di depan Transmart Jember.
Open 24 jam. Pelayanan ramah. Bersih. Tempat duduk diatur sesuai protokol kesehatan.",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkq1eeBGSMvy-CB1dvwPQzZJ9PDLiRtm0sEGDNeFMbjmwqiqlEAp-U7zBjkwL51pf79vjQv5w04jseISs1lvBp-vMZ_-O_xAoIgGWnAY2Xbr5Qx1fGJOsfzgNmnc0pPodNKOS4Cmw'],TRUE,McDonald's
